Employee_ID,Name,Gender,Age,Location,Education,Total_Experience,Department,Designation,Manager_ID,Joining_Date,Performance_Rating,Avg_Work_Hours,Project_Workload,Remote_Work_Days_Monthly,Monthly_Salary,Market_Salary_Ratio,Salary_Change_%,Bonus_Last_Year,Job_Satisfaction_Score,Manager_Rating,Internal_Job_Applications,Days_Since_Last_Promotion,Leaves_Taken_Last_Year,Commute_Distance_KM,Team_Size,Intent_To_Stay_12Months,Engagement_Survey_Score,Meeting_Participation_Score,Time_Since_Last_Promotion_Months,Training_Completion_Rate,Status,Resignation_Date,Last_Working_Day,Lead_Time,Notice_Period_Type,Tenure_Years,Experience_Tenure_Ratio,Salary_Satisfaction,Work_Life_Balance
EMP_0083,Lisa Kim,Female,24,Bangalore,Bachelor,2,Engineering,Tech Lead,EMP_0001,2021-08-05,2.2,52.0,Medium,3,140384,1.15,6.2,1,10.0,7.7,0,922,8,2.6,7,6.7,9.0,7.7,17,0.52,Active,,,0.0,Unknown,4.0,0.49,11.5,Poor
EMP_0084,Aaron Martin,Male,26,Mumbai,PhD,6,Marketing,Content Manager,EMP_0007,2021-06-10,3.6,42.4,Low,2,85833,0.97,5.8,0,3.203225450019971,5.7,0,334,21,6.9,16,5.969604783865973,5.5607277438751535,4.824749071891677,52,0.629670641585863,Resigned,2025-01-09,2025-04-18,99.0,Executive,4.1,1.43,3.11,Good
EMP_0085,Eric Webb,Male,38,Delhi,Bachelor,18,HR,HR Executive,EMP_0008,2022-06-22,5.0,35.0,Low,4,45498,0.93,6.2,0,5.881049977247047,7.8,3,430,21,12.1,9,4.650924363563771,5.9,4.941607136286507,22,0.52,Resigned,2025-06-19,2025-07-04,15.0,Standard,3.1,5.62,5.47,Good
EMP_0086,Mr. Steven Stein PhD,Male,45,Bangalore,Bachelor,24,Finance,CFO,EMP_0010,2018-05-29,4.2,47.7,High,2,201140,1.07,12.5,0,3.5,8.7,0,335,12,8.5,12,7.8,6.7,9.5,41,0.74,Active,,,0.0,Unknown,7.2,3.29,3.74,Average
EMP_0087,Kimberly Crawford,Male,54,Bangalore,Bachelor,30,Marketing,Content Manager,EMP_0003,2020-05-22,4.5,40.0,High,2,88753,1.23,10.7,1,4.4,8.9,0,600,16,8.8,17,6.6,4.8,6.0,10,1.0,Active,,,0.0,Unknown,5.2,5.66,5.41,Good
EMP_0088,Elizabeth Stone,Female,37,Chennai,Master,15,Operations,Process Manager,EMP_0004,2024-12-07,3.6,40.4,Medium,3,119105,1.03,8.1,0,8.7,5.7,0,147,9,12.9,11,8.0,8.1,8.3,10,0.6,Active,,,0.0,Unknown,0.6,21.43,8.96,Good
EMP_0089,Jaime Robinson,Female,30,Chennai,Master,6,Sales,Sales Manager,EMP_0006,2023-09-06,2.8,50.9,Medium,2,59810,1.23,6.0,1,7.428917331336898,9.6,0,172,18,10.8,6,4.570910493621602,3.301213134282268,5.163435927979957,39,0.8210709590394358,Resigned,2024-05-28,2024-08-16,80.0,Executive,1.9,3.0,9.14,Poor
EMP_0090,Stephanie Taylor,Female,48,Mumbai,Bachelor,24,Engineering,Software Engineer,EMP_0004,2018-12-02,3.1,42.6,Medium,0,66566,0.81,2.1,0,1.0,5.516972434832695,0,749,9,11.8,12,4.87419947843895,5.9,4.68673026772976,19,0.1937181843994967,Resigned,2023-11-23,2023-12-18,25.0,Professional,6.6,3.58,0.81,Good
EMP_0091,Calvin Horn,Female,55,Chennai,Bachelor,31,Engineering,Tech Lead,EMP_0004,2025-05-18,3.5,44.9,Low,0,147990,0.86,8.9,0,10.0,7.7,0,757,18,5.8,15,6.0,3.4,5.4,17,0.56,Active,,,0.0,Unknown,0.2,103.33,8.6,Good
EMP_0092,Christopher Hampton,Male,50,Delhi,Master,30,Sales,Sales Manager,EMP_0007,2021-06-08,3.7,50.8,High,3,40522,1.13,10.8,1,5.700364891782438,6.210845329852506,0,622,11,10.4,9,1.0561115955249851,5.524276038130693,3.980728321594176,19,0.7,Resigned,2023-08-11,2023-10-31,81.0,Executive,4.1,7.14,6.44,Poor
EMP_0093,Amy Reed,Female,28,Chennai,Bachelor,5,Finance,CFO,EMP_0001,2022-08-22,3.9,38.2,Medium,0,227747,1.1,6.6,1,9.4,5.9,0,363,10,4.7,16,6.3,6.2,8.6,40,1.0,Active,,,0.0,Unknown,2.9,1.67,10.34,Good
EMP_0094,Kimberly Robinson,Female,31,Mumbai,Bachelor,7,Sales,Senior Sales,EMP_0001,2024-04-02,3.9,43.6,Medium,0,98427,0.86,6.9,0,6.4,7.0,0,829,17,19.2,16,7.9,6.8,8.7,39,0.9,Active,,,0.0,Unknown,1.3,5.0,5.5,Good
EMP_0095,Ricky Wilson,Male,28,Mumbai,Bachelor,5,Engineering,Tech Lead,EMP_0007,2019-11-12,3.9,37.6,Medium,2,175668,1.0,3.0,1,6.6,7.3,1,1144,11,8.0,17,5.4,8.3,10.0,45,0.76,Active,,,0.0,Unknown,5.7,0.86,6.6,Good
EMP_0096,Brad Marshall,Female,49,Chennai,Bachelor,26,Sales,Regional Manager,EMP_0008,2023-10-08,3.7,38.2,High,3,194254,0.87,10.5,1,6.321096355821561,4.762469857125835,2,648,16,14.2,8,3.090924499677316,5.775148407291827,8.134011841256095,10,0.610050888094207,Resigned,2024-11-20,2025-02-27,99.0,Executive,1.8,13.68,5.5,Good
EMP_0097,Eric Romero,Female,43,Chennai,Bachelor,21,Operations,Operations Executive,EMP_0003,2022-07-31,3.4,37.6,Medium,2,53811,1.03,6.7,0,7.2,5.53409727579596,0,363,10,8.5,10,7.1,5.3,9.9,22,0.76,Resigned,2024-11-06,2024-11-22,16.0,Standard,3.0,6.77,7.42,Good
EMP_0098,Brenda Chen,Female,29,Mumbai,Bachelor,5,HR,Recruiter,EMP_0006,2023-03-28,3.9,53.9,High,1,67357,0.95,1.7,1,7.1,8.6,1,260,12,3.7,12,6.1,6.7,10.0,15,0.69,Active,,,0.0,Unknown,2.3,2.08,6.74,Poor
EMP_0099,Jackson Baker,Female,48,Pune,Bachelor,24,Engineering,Software Engineer,EMP_0009,2018-07-17,3.0,46.5,Low,2,53696,0.78,9.0,1,4.813346973521714,8.9,0,1050,9,3.3,10,5.913744620594797,7.9,8.213534195270553,40,0.36,Resigned,2024-11-09,2024-12-11,32.0,Professional,7.0,3.38,3.75,Average
EMP_0100,Benjamin Aguilar,Male,40,Mumbai,Bachelor,20,Sales,Regional Manager,EMP_0008,2017-11-12,4.5,42.6,Medium,1,175948,0.83,-4.4,1,7.2,8.3,0,564,11,4.7,7,7.4,5.6,9.7,9,0.31,Active,,,0.0,Unknown,7.7,2.56,5.98,Good
EMP_0101,Laura Lopez,Male,26,Delhi,Bachelor,6,Engineering,Software Engineer,EMP_0007,2019-03-11,3.7,49.1,Low,1,77303,0.75,2.4,1,4.076460342067346,4.311640746417385,0,473,10,14.2,13,6.13093291736172,5.073875517816597,6.5,56,0.6553755877179771,Resigned,2024-02-15,2024-03-20,34.0,Professional,6.4,0.92,3.06,Average
EMP_0102,Anthony Brock,Male,57,Pune,Master,37,Finance,Senior Analyst,EMP_0004,2023-12-28,3.3,38.8,Medium,1,83273,0.77,6.1,1,6.7,6.5,0,525,16,19.2,9,5.1,6.7,8.3,7,1.0,Active,,,0.0,Unknown,1.6,21.76,5.16,Good
EMP_0103,Joshua Weber,Male,22,Mumbai,Bachelor,0,Finance,Senior Analyst,EMP_0004,2025-04-28,4.2,50.0,Low,4,117125,0.91,13.5,0,4.8,7.7,0,650,19,3.6,5,8.4,8.3,7.0,57,0.73,Active,,,0.0,Unknown,0.2,0.0,4.37,Average
EMP_0104,Lauren Hutchinson,Male,35,Chennai,PhD,14,Finance,Finance Manager,EMP_0003,2024-09-22,3.5,55.004999999999974,Medium,0,160880,0.75,1.5,1,7.634308773305889,5.747176267544883,0,748,19,1.4,15,4.3496431434774445,4.697614594955641,6.524464715216167,19,0.8699286286954889,Resigned,2023-12-23,2024-03-14,82.0,Executive,0.8,15.56,5.73,Poor
EMP_0105,Patrick Lin,Female,40,Bangalore,Bachelor,16,HR,HR Executive,EMP_0002,2021-01-03,4.9,44.7,Low,3,41424,0.95,5.1,0,6.3,8.1,1,977,18,3.8,10,6.0,4.5,6.5,28,0.84,Active,,,0.0,Unknown,4.6,3.4,5.98,Good
EMP_0106,Mrs. Carolyn Wang,Male,50,Mumbai,Bachelor,27,Sales,Sales Manager,EMP_0006,2020-12-21,3.8,44.7,Low,1,65917,0.82,9.0,1,6.9,5.0,0,1108,10,8.8,13,9.7,7.0,8.2,44,0.72,Active,,,0.0,Unknown,4.6,5.74,5.66,Good
EMP_0107,Jessica Johnson,Female,40,Bangalore,Master,17,Operations,Operations Executive,EMP_0005,2019-01-26,3.0,39.6,Medium,0,57768,1.15,2.0,1,8.0,9.6,0,1144,19,6.0,15,7.8,4.4,9.4,33,1.0,Active,,,0.0,Unknown,6.5,2.58,9.2,Good
EMP_0108,Cody Brown,Female,25,Pune,Bachelor,2,Marketing,Marketing Executive,EMP_0009,2022-09-19,4.3,43.0,Low,0,49937,0.98,6.1,1,6.2,7.3,1,733,20,4.9,15,6.8,9.0,9.4,50,0.84,Active,,,0.0,Unknown,2.8,0.69,6.08,Good
EMP_0109,Cynthia Alvarez,Male,54,Mumbai,Bachelor,32,Sales,Regional Manager,EMP_0009,2022-04-27,3.9,55.004999999999974,Medium,2,141551,0.94,8.7,1,7.2,7.7,2,476,17,7.2,18,6.6,8.3,6.8,38,0.83,Active,,,0.0,Unknown,3.2,9.7,6.77,Poor
EMP_0110,Kenneth Byrd,Female,42,Delhi,Master,19,Marketing,Brand Manager,EMP_0001,2019-07-21,4.0,55.004999999999974,Low,3,97697,0.97,6.0,0,5.5,8.3,0,861,13,3.7,8,6.0,9.4,5.2,43,0.95,Active,,,0.0,Unknown,6.0,3.11,5.34,Poor
EMP_0111,Lauren Crawford,Male,50,Mumbai,Bachelor,28,Finance,Senior Analyst,EMP_0010,2018-11-05,3.9,50.8,Low,4,112963,0.97,5.5,0,7.9,4.6,1,242,20,8.7,11,7.7,5.2,6.1,54,0.69,Active,,,0.0,Unknown,6.7,4.12,7.66,Poor
EMP_0112,Cheryl Powell,Male,56,Delhi,Bachelor,32,Finance,Senior Analyst,EMP_0002,2021-07-07,2.9,41.9,Medium,0,107886,0.75,4.1,1,4.7,6.14276665016521,0,584,14,18.8,9,5.58737910053515,2.5397177729705227,4.136111801694852,37,0.2176900948260448,Resigned,2025-01-31,2025-03-16,44.0,Senior,4.1,7.62,3.53,Good
EMP_0113,Amy Shaffer,Female,35,Mumbai,Master,12,Marketing,Brand Manager,EMP_0001,2019-11-29,5.0,47.6,Medium,2,137221,1.1,3.5,1,10.0,4.6,0,419,15,1.4,5,4.9,7.8,10.0,18,0.74,Active,,,0.0,Unknown,5.7,2.07,11.0,Average
EMP_0114,Samuel Ramirez,Female,45,Chennai,Bachelor,21,Finance,Senior Analyst,EMP_0009,2017-10-13,4.9,51.6,High,0,116413,1.07,13.0,1,10.0,4.123911024591049,1,505,17,8.2,13,1.9744151226807516,4.583463677651745,7.1,24,0.7051482581002684,Resigned,2025-03-14,2025-05-09,56.0,Senior,7.8,2.66,10.7,Poor
EMP_0115,Thomas Byrd,Female,36,Bangalore,Bachelor,13,Operations,Operations Executive,EMP_0008,2022-02-21,3.5,45.3,Low,3,67712,1.06,1.7,0,7.3,7.5,0,422,20,6.8,8,5.6,6.5,6.4,57,0.72,Active,,,0.0,Unknown,3.4,3.71,7.74,Average
EMP_0116,Christopher Norris,Female,51,Mumbai,Master,30,Engineering,Software Engineer,EMP_0006,2023-07-12,3.2,40.4,Low,0,76531,1.01,2.3,0,7.3,9.2,1,896,17,10.7,16,7.7,7.2,8.5,31,1.0,Active,,,0.0,Unknown,2.0,14.29,7.37,Good
EMP_0117,Larry Navarro,Female,58,Bangalore,Master,38,HR,HR Manager,EMP_0001,2021-11-18,2.8,50.6,Medium,2,45944,0.89,-1.3,1,4.935477167346409,8.3,0,682,17,5.9,16,2.9,8.5,4.534915530252581,52,0.8245300964095602,Resigned,2023-12-22,2024-03-02,71.0,Executive,3.7,10.0,4.39,Poor
EMP_0118,Elizabeth Oliver,Male,51,Delhi,Bachelor,31,Sales,Senior Sales,EMP_0005,2018-07-02,4.0,51.2,Low,4,95550,1.04,4.0,0,6.2,9.0,2,429,19,4.8,10,9.0,7.4,6.9,51,1.0,Active,,,0.0,Unknown,7.1,4.31,6.45,Poor
EMP_0119,Kenneth Thomas,Female,50,Delhi,Master,28,Sales,Senior Sales,EMP_0005,2017-10-31,3.9,50.4,High,2,97923,1.05,5.2,0,8.4,7.0,0,342,20,5.7,8,6.9,7.9,9.9,37,0.56,Active,,,0.0,Unknown,7.7,3.59,8.82,Poor
EMP_0120,Kara Jackson,Male,56,Pune,Bachelor,34,Finance,Senior Analyst,EMP_0002,2021-11-16,3.2,45.9,Medium,2,116289,0.98,-2.4,1,5.0,9.3,0,300,14,8.8,7,9.2,7.8,8.7,16,1.0,Active,,,0.0,Unknown,3.7,8.95,4.9,Average
EMP_0121,Michelle Davis,Female,39,Delhi,Master,18,Marketing,Marketing Executive,EMP_0001,2020-07-24,4.9,45.0,Medium,0,74877,0.89,4.7,0,5.6,8.8,0,495,13,19.2,5,7.7,9.6,9.0,17,1.0,Active,,,0.0,Unknown,5.0,3.53,4.98,Good
EMP_0122,Katherine Hansen,Female,49,Bangalore,Bachelor,29,Finance,Senior Analyst,EMP_0007,2023-05-15,3.2,47.7,Low,2,104519,1.1,5.6,1,6.8,5.7,0,1142,15,7.6,11,7.9,6.8,5.7,28,1.0,Active,,,0.0,Unknown,2.2,12.61,7.48,Average
EMP_0123,Brady Garcia,Male,30,Pune,Bachelor,6,Sales,Sales Executive,EMP_0008,2025-03-08,4.3,44.3,Low,3,54715,1.02,-0.8,1,7.1,6.0,0,852,11,5.8,12,6.1,6.0,9.5,41,0.64,Active,,,0.0,Unknown,0.4,12.0,7.24,Good
EMP_0124,Audrey Baker,Male,43,Hyderabad,Master,20,Operations,Process Manager,EMP_0009,2023-04-19,3.6,48.2,Medium,4,114057,1.08,6.8,1,4.4,7.0,0,1144,14,6.5,9,5.9,4.8,7.9,22,0.76,Active,,,0.0,Unknown,2.3,8.33,4.75,Average
EMP_0125,Andrew Hayden,Female,36,Mumbai,Bachelor,12,Finance,Financial Analyst,EMP_0010,2019-08-20,1.7,55.004999999999974,Medium,3,65787,1.11,7.0,1,8.8,7.3,0,276,16,5.4,12,4.5,6.3,9.3,44,0.77,Active,,,0.0,Unknown,5.9,2.0,9.77,Poor
EMP_0126,Joe Flores,Male,59,Hyderabad,Bachelor,37,Marketing,Brand Manager,EMP_0004,2017-09-14,3.6,47.7,Medium,4,96855,0.93,9.0,1,2.4355543138365534,7.306662941509661,1,995,10,5.2,17,4.544531773383014,7.574219622305024,8.2,44,0.6343408933680458,Resigned,2023-10-14,2024-01-10,88.0,Executive,7.9,4.62,2.27,Average
EMP_0127,Julie Garza,Male,25,Mumbai,Master,4,Sales,Sales Executive,EMP_0002,2025-01-18,2.6,41.4,Medium,0,40910,0.9,3.6,1,4.8,7.2,1,870,14,10.1,16,7.9,10.0,7.7,18,0.62,Active,,,0.0,Unknown,0.5,6.67,4.32,Good
EMP_0128,Michael Wyatt,Female,34,Chennai,Master,12,Engineering,Engineering Manager,EMP_0001,2025-01-31,4.5,49.6,Medium,4,197574,1.01,6.3,0,3.540382953231986,7.443882106795457,3,229,8,7.4,15,3.637881236279012,6.143977199048998,7.7,36,0.59,Resigned,2024-11-21,2025-02-21,92.0,Executive,0.5,20.0,3.58,Average
EMP_0129,Tracy Porter,Female,53,Bangalore,Master,30,Operations,Operations Manager,EMP_0004,2024-11-01,4.3,40.1,Medium,0,55160,0.9,9.5,1,3.712029855513837,6.7334495053506815,1,362,13,7.7,10,3.5156289533944096,4.570317639412733,8.085946592807142,48,0.61,Resigned,2023-12-29,2024-04-02,95.0,Executive,0.7,37.5,3.34,Good
EMP_0130,Joshua Marshall,Female,38,Chennai,Master,15,Operations,Process Manager,EMP_0009,2024-07-03,2.1,40.8,Medium,3,84992,0.93,2.1,1,7.1,7.0,1,1012,16,11.7,11,7.5,8.1,6.1,29,0.61,Active,,,0.0,Unknown,1.1,12.5,6.6,Good
EMP_0131,Gabriela Wise,Female,48,Mumbai,Bachelor,28,HR,HR Executive,EMP_0001,2023-08-01,4.1,39.2,High,1,46995,0.88,6.9,0,8.3,6.1,0,759,10,5.1,13,7.5,7.4,6.2,51,0.41,Active,,,0.0,Unknown,2.0,13.33,7.3,Good
EMP_0132,Dr. Jared Salas,Male,26,Delhi,Bachelor,5,HR,Recruiter,EMP_0006,2020-04-13,4.9,39.5,High,2,68793,1.0,6.7,0,7.7,7.1,0,292,20,5.5,9,10.0,7.9,7.6,33,0.7,Active,,,0.0,Unknown,5.3,0.93,7.7,Good
EMP_0133,Kathy Smith,Male,47,Chennai,Master,26,Finance,Financial Analyst,EMP_0006,2021-11-08,3.5,47.7,Medium,3,73384,0.93,4.0,0,9.9,7.8,0,783,17,1.9,5,4.172202448596038,2.19308077426202,1.2837545995680115,11,0.43,Resigned,2024-09-09,2024-10-07,28.0,Professional,3.7,6.84,9.21,Average
EMP_0134,Phillip Poole,Male,36,Hyderabad,Bachelor,16,Engineering,Tech Lead,EMP_0007,2024-06-03,3.7,41.8,Medium,1,142553,1.01,7.8,0,6.2,7.6,0,660,9,7.0,17,10.0,6.9,7.6,40,0.71,Active,,,0.0,Unknown,1.1,13.33,6.26,Good
EMP_0135,Brenda Sanchez,Male,57,Chennai,Master,37,HR,HR Director,EMP_0002,2018-06-16,4.1,44.2,High,2,44895,1.0,4.2,1,9.5,4.4,0,897,18,8.3,18,5.9,4.1,8.1,29,0.97,Active,,,0.0,Unknown,7.1,5.14,9.5,Good
EMP_0136,Madeline Ramirez,Male,37,Delhi,Master,17,Sales,Senior Sales,EMP_0009,2023-04-09,3.2,42.1,Medium,4,89094,1.14,7.2,1,6.8,8.9,1,1117,20,5.8,12,8.3,3.6,7.1,8,0.73,Active,,,0.0,Unknown,2.3,7.08,7.75,Good
EMP_0137,Ivan Tyler,Female,38,Chennai,Bachelor,16,Engineering,Software Engineer,EMP_0007,2024-04-08,4.4,37.9,High,0,70435,1.16,5.2,1,2.800361405845724,6.605980752251451,1,314,9,5.5,13,5.149060885740294,2.719166984604425,4.049823168559782,50,0.1793493117505046,Resigned,2023-08-04,2023-08-31,27.0,Professional,1.3,11.43,3.25,Good
EMP_0138,Gary Boone,Female,51,Mumbai,Bachelor,30,Operations,Process Manager,EMP_0003,2023-03-02,4.9,41.5,Medium,4,86548,0.95,9.0,1,6.3,7.4,0,983,9,6.0,15,6.3,6.7,7.2,49,0.76,Active,,,0.0,Unknown,2.4,12.0,5.98,Good
EMP_0139,Lydia Burke,Male,33,Delhi,Bachelor,10,Operations,Operations Manager,EMP_0007,2021-10-21,4.2,38.9,Medium,3,63443,0.84,-1.9,1,5.9,5.179267439837894,1,609,12,2.5,8,5.423881242330912,7.481215506663328,6.1,50,0.7855276281996494,Resigned,2023-11-26,2024-02-11,77.0,Executive,3.8,2.56,4.96,Good
EMP_0140,Gregory Jones,Female,36,Delhi,Bachelor,13,Marketing,Marketing Executive,EMP_0004,2022-11-26,3.9,41.0,High,4,58971,0.87,2.6,1,3.227391395251236,5.744756683547201,0,313,9,18.5,18,2.512664237112933,2.7136773760819675,2.462410952370674,52,0.3115703654020036,Resigned,2024-07-13,2024-07-29,16.0,Standard,2.7,4.64,2.81,Good
EMP_0141,Raven Ortiz,Female,41,Chennai,Master,20,Sales,Sales Executive,EMP_0008,2023-04-27,3.8,55.004999999999974,Low,3,67612,1.01,-0.7,1,1.2,6.7077546315351055,0,504,10,3.7,6,1.4956776828579037,4.590183233598394,4.074432308474979,51,0.74,Resigned,2025-02-09,2025-02-22,13.0,Standard,2.2,8.7,1.21,Poor
EMP_0142,Alex Roberts,Male,32,Bangalore,Master,9,Sales,Sales Manager,EMP_0010,2022-02-17,3.2,43.8,Medium,0,44654,0.78,4.9,0,7.7,5.9,0,620,17,4.3,7,8.4,6.7,9.6,59,0.43,Active,,,0.0,Unknown,3.4,2.57,6.01,Good
EMP_0143,Larry Pearson,Male,58,Chennai,Bachelor,35,Engineering,Engineering Manager,EMP_0002,2018-10-10,3.3,35.0,High,0,171067,0.99,3.8,1,6.0,7.6,0,667,8,8.9,8,5.3,9.7,10.0,29,0.93,Active,,,0.0,Unknown,6.8,5.07,5.94,Good
EMP_0144,Nicholas Owen,Female,45,Delhi,Master,24,HR,HR Manager,EMP_0001,2021-01-03,2.0,35.4,High,3,47697,1.08,4.5,1,3.258024512396159,7.8,1,1054,11,3.3,18,6.867949789252319,8.274638300303998,4.88203659717936,49,0.66,Resigned,2025-06-14,2025-09-04,82.0,Executive,4.6,5.11,3.52,Good
EMP_0145,Edward Valdez,Female,55,Delhi,Master,33,Marketing,Marketing Manager,EMP_0010,2019-05-29,2.6,40.5,Low,4,67778,1.14,5.9,1,6.9,9.3,1,161,14,2.5,16,7.5,3.3,6.8,58,0.55,Active,,,0.0,Unknown,6.2,5.24,7.87,Good
EMP_0146,Justin Ramirez,Female,27,Bangalore,Master,6,Engineering,Tech Lead,EMP_0006,2019-08-26,2.4,46.3,Medium,4,155912,0.86,8.9,1,5.9,9.0,1,260,20,14.3,19,4.824163829217824,5.5,9.7,56,0.8771206962214225,Resigned,2025-03-23,2025-06-08,77.0,Senior,5.9,1.0,5.07,Average
EMP_0147,James Fritz,Male,34,Bangalore,Bachelor,12,Marketing,Brand Manager,EMP_0009,2018-10-18,4.3,55.004999999999974,Medium,1,136121,1.22,11.6,1,6.5,5.7,0,417,18,2.5,19,4.3,8.6,8.8,17,0.93,Active,,,0.0,Unknown,6.8,1.74,7.93,Poor
EMP_0148,Alexander Williams,Male,45,Pune,PhD,21,Finance,Senior Analyst,EMP_0003,2023-11-25,3.3,45.6,High,1,90762,1.02,5.3,0,7.082608796161578,3.8,1,836,16,4.0,8,2.622057110995794,5.063282697095327,5.244114221991588,30,0.6238687608921027,Resigned,2025-03-06,2025-05-15,70.0,Senior,1.7,11.67,7.22,Average
EMP_0149,Alexis Stevens,Male,59,Bangalore,Bachelor,36,Operations,Operations Executive,EMP_0008,2024-06-16,3.1,42.0,Medium,4,56569,0.78,2.9,0,3.036252387028872,6.6,0,1002,11,2.8,14,4.279396499075299,4.674417714374557,6.583686921654306,48,0.97,Resigned,2024-10-12,2024-10-26,14.0,Standard,1.1,30.0,2.37,Good
EMP_0150,Sean Huff,Male,50,Mumbai,Bachelor,29,Marketing,Content Manager,EMP_0005,2020-03-04,3.6,47.9,Medium,0,63715,1.25,7.7,1,4.640230542291554,4.726160737519175,1,782,14,14.8,10,1.6185344528181336,6.388951787440002,6.6,35,0.4940789382286934,Resigned,2023-12-01,2024-02-25,86.0,Executive,5.4,5.27,5.8,Average
EMP_0151,Nicole Carter,Male,39,Bangalore,Master,19,HR,HR Manager,EMP_0001,2017-11-15,3.2,43.4,Low,3,46748,0.82,4.4,0,5.973192582271309,8.1,0,1144,14,10.0,16,3.737745818598949,6.201260108130074,6.626003951152682,47,0.5096926116271293,Resigned,2024-01-28,2024-05-22,115.0,Executive,7.7,2.44,4.9,Good
EMP_0152,Martha Green MD,Male,31,Bangalore,Bachelor,9,Finance,Finance Manager,EMP_0005,2021-08-12,3.1,41.7,Medium,3,156133,0.75,6.8,0,10.0,8.6,0,686,10,4.9,11,7.0,10.0,8.6,6,0.98,Active,,,0.0,Unknown,4.0,2.2,7.5,Good
EMP_0153,Ashley Nguyen PhD,Male,46,Pune,PhD,22,HR,HR Manager,EMP_0003,2024-08-25,2.3,51.6,Low,4,58203,1.09,5.7,1,8.6,9.1,0,200,16,5.0,18,7.1,7.7,5.2,25,0.74,Active,,,0.0,Unknown,0.9,22.0,9.37,Poor
EMP_0154,Charles Moyer,Male,39,Chennai,Bachelor,18,Sales,Sales Manager,EMP_0001,2019-12-08,3.4,42.9,Medium,2,61650,0.99,8.1,0,6.6,6.2,0,976,13,1.8,10,6.0,7.6,8.4,54,0.61,Active,,,0.0,Unknown,5.6,3.16,6.53,Good
EMP_0155,Marie Tanner,Female,44,Bangalore,Bachelor,22,HR,HR Director,EMP_0005,2019-01-22,5.0,39.0,Low,4,42841,0.95,1.8,0,4.984364784413762,5.2,0,1028,18,1.4,11,9.336170997644556,4.107915238963605,5.0,56,0.774902192804498,Resigned,2024-03-12,2024-06-14,94.0,Executive,6.5,3.33,4.74,Good
EMP_0156,James Hayes,Female,28,Chennai,Bachelor,4,Operations,Process Manager,EMP_0003,2020-07-30,3.1,54.1,Low,4,93900,0.76,8.6,0,5.4,5.6,0,386,13,10.0,17,7.2,5.2,10.0,29,0.99,Active,,,0.0,Unknown,5.0,0.78,4.1,Poor
EMP_0157,Kenneth Bell,Male,55,Hyderabad,Bachelor,33,Marketing,Content Manager,EMP_0007,2021-11-13,3.5,35.8,Medium,1,88562,1.08,12.7,0,5.8,6.4,1,434,20,18.8,13,8.8,8.1,8.6,29,1.0,Active,,,0.0,Unknown,3.7,8.68,6.26,Good
EMP_0158,Megan Perez,Male,30,Bangalore,Bachelor,6,Engineering,Software Engineer,EMP_0003,2021-07-23,2.8,39.5,Medium,0,57987,1.1,7.3,0,8.8,7.3,1,706,15,7.4,19,6.5,6.1,5.0,42,0.95,Active,,,0.0,Unknown,4.0,1.46,9.68,Good
EMP_0159,Jason Cole,Female,23,Chennai,Master,3,Finance,Finance Manager,EMP_0002,2020-01-11,2.9,51.0,Medium,0,120798,0.9,1.8,0,6.3,7.6,0,754,20,19.2,7,5.7,5.0,5.3,24,1.0,Active,,,0.0,Unknown,5.5,0.54,5.67,Poor
EMP_0160,Erin Smith,Male,37,Hyderabad,Master,15,Engineering,Engineering Manager,EMP_0007,2023-03-04,3.3,47.2,High,2,176928,0.98,3.7,1,5.2,6.6,0,684,17,4.6,17,7.8,6.0,9.1,22,0.47,Active,,,0.0,Unknown,2.4,6.0,5.1,Average
EMP_0161,Joshua Henson,Male,55,Mumbai,Bachelor,33,Finance,Senior Analyst,EMP_0007,2018-02-27,4.0,44.2,Medium,2,102706,1.02,9.3,0,6.2,7.5,1,758,15,2.3,10,6.6,10.0,6.9,46,1.0,Active,,,0.0,Unknown,7.4,4.4,6.32,Good
EMP_0162,Anita Roberts,Female,54,Mumbai,Master,30,Engineering,Tech Lead,EMP_0002,2025-01-20,4.4,44.1,High,3,174958,1.13,3.9,0,8.4,8.3,0,752,9,5.2,18,6.6,4.3,8.9,8,0.99,Active,,,0.0,Unknown,0.5,50.0,9.49,Good
EMP_0163,David Martinez,Male,53,Bangalore,PhD,33,HR,HR Executive,EMP_0004,2022-08-16,3.7,44.6,Medium,0,55708,1.01,5.6,1,1.6,8.4,1,854,16,5.8,12,9.8,6.1,8.4,54,0.63,Active,,,0.0,Unknown,2.9,11.0,1.62,Good
EMP_0164,Casey Huffman,Male,37,Delhi,Master,14,Finance,Finance Manager,EMP_0001,2017-09-12,2.9,51.6,High,4,148307,0.88,6.6,1,10.0,8.0,0,763,14,19.2,15,6.4,4.9,9.5,23,0.78,Active,,,0.0,Unknown,7.9,1.75,8.8,Poor
EMP_0165,Brittany Coleman,Female,57,Pune,Bachelor,34,Sales,Sales Manager,EMP_0006,2021-06-07,3.3,52.5,Medium,4,64746,0.93,5.9,1,5.769611708510476,8.611360758970859,3,851,9,8.2,14,6.827114643413518,3.9,7.282255619641086,19,0.5552719909976328,Resigned,2024-04-10,2024-07-08,89.0,Executive,4.1,8.1,5.37,Poor
